customer_id,age,gender,state,city_tier,tenure_months,contract_type,payment_method,paperless_billing,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,monthly_charges,total_charges,avg_monthly_gb_download,customer_service_calls,late_payments,nps_score,satisfaction_score,churn
11951,63.0,Male,FL,Tier2,40.0,Two Year,Credit Card,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,No internet,Yes,29.82,1147.31,30.1,6,0,10.0,4.2,0
11952,31.0,Male,GA,Tier2,13.0,Month-to-Month,Credit Card,Yes,Yes,No,No,No internet,Yes,Yes,No,Yes,Yes,28.25,255.03,2.7,1,1,4.9,5.0,0
11953,35.0,Female,IL,Tier2,3.0,Month-to-Month,Credit Card,Yes,Yes,Yes,Cable,No,Yes,Yes,No,No,No internet,23.96,0.0,182.2,2,2,7.5,5.0,1
11954,36.0,Other,IL,Tier2,67.0,Month-to-Month,Credit Card,Yes,Yes,No,Fiber Optic,No internet,Yes,Yes,Yes,No,No,39.42,2494.48,0.2,2,0,6.1,1.8,0
11955,65.0,Female,NY,Tier3,18.0,One Year,Credit Card,Yes,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,25.85,,15.5,1,0,9.0,4.0,0
11956,18.0,Male,OH,Tier2,22.0,annual,Mailed Check,No,Yes,No,Fiber Optic,No,No,Yes,No internet,No internet,No,43.83,969.24,541.1,3,1,6.4,3.8,0
11957,85.0,Male,NC,Tier2,65.0,Month-to-Month,Electronic Check,No,No,No phone service,DSL,No,No,Yes,No,No,Yes,30.88,2016.65,62.8,2,0,6.4,4.4,0
11958,60.0,male,NC,Tier1,64.0,Month-to-Month,Electronic Check,Yes,Yes,No,Fiber Optic,No,No,No,No,No,No,36.63,2308.26,41.9,2,2,4.3,3.5,0
11959,48.0,female,CA,Tier2,20.0,Month-to-Month,Electronic Check,Yes,Yes,No phone service,Fiber Optic,Yes,Yes,Yes,Yes,Yes,No,46.71,875.13,3.4,1,1,5.5,5.0,0
11960,44.0,Female,CA,Tier2,,Month-to-Month,Bank Transfer,No,Yes,Yes,Cable,No,Yes,No,No,Yes,Yes,54.74,408.13,147.9,1,1,8.8,3.3,0
11961,49.0,Female,MI,Tier3,72.0,Month-to-Month,Credit Card,Yes,Yes,No,Cable,Yes,Yes,No,No,No,Yes,47.14,3351.45,5.1,3,1,8.2,3.3,1
11962,52.0,Male,IL,Tier1,27.0,Two Year,Electronic Check,No,Yes,No,Fiber Optic,Yes,No,No internet,No,No,No,60.47,1648.01,5.2,0,0,,4.6,0
11963,54.0,female,CA,Tier1,12.0,Month-to-Month,Credit Card,No,Yes,No phone service,Fiber Optic,No,No,No,Yes,No,Yes,69.59,1018.38,147.5,2,0,,3.4,1
11964,53.0,female,FL,Tier2,19.0,Two Year,Electronic Check,No,Yes,No,Fiber Optic,No,No,Yes,Yes,Yes,No,28.47,522.01,4.8,2,1,4.5,3.5,0
11965,46.0,Male,CA,Tier2,12.0,Month-to-Month,Electronic Check,No,Yes,Yes,DSL,No internet,Yes,No,No,No internet,Yes,44.85,479.01,2.2,1,0,4.7,2.4,1
11966,42.0,male,TX,Tier2,52.0,Two Year,Mailed Check,Yes,Yes,Yes,No,No,Yes,No,No,No internet,No,23.59,1201.75,4.7,3,0,6.7,2.7,0
11967,42.0,Male,TX,Tier3,15.0,One Year,Bank Transfer,Yes,Yes,Yes,Fiber Optic,No,No,No internet,No internet,No,Yes,67.35,961.02,26.7,3,1,9.0,2.2,1
11968,42.0,Male,FL,Tier2,41.0,Month-to-Month,Electronic Check,No,Yes,Yes,Fiber Optic,Yes,Yes,No,No,Yes,Yes,40.21,1598.99,9.5,1,0,10.0,3.0,0
11969,,Male,GA,Tier2,,Two Year,Electronic Check,yes,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,36.6,4274.576535934479,306.4,0,3,2.2,2.6,0
11970,53.0,Male,TX,Tier2,41.0,Month-to-Month,Electronic Check,No,Yes,No,Fiber Optic,No,Yes,Yes,Yes,No,No internet,64.18,2699.88,,5,1,5.7,2.4,0
11971,,Male,NC,Tier1,30.0,One Year,Bank Transfer,No,Yes,Yes,Fiber Optic,Yes,No,No,Yes,No internet,Yes,64.42,1999.81,3.1,2,3,9.5,3.2,0
11972,54.0,Female,NC,Tier3,46.0,Two Year,Credit Card,No,Yes,Yes,DSL,No,No internet,No internet,Yes,No,No,21.42,1075.56,1.2,2,0,4.3,4.5,0
11973,47.0,Female,TX,Tier2,11.0,Month-to-Month,Mailed Check,Yes,Yes,No,Fiber Optic,Yes,Yes,No internet,No,No,Yes,29.97,,77.5,1,2,2.6,2.4,1
11974,,Female,CA,Tier2,2.0,One Year,Bank Transfer,Yes,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,49.02,61.58,31.5,3,2,6.4,3.9,0
11975,39.0,Male,MI,Tier3,44.0,Two Year,Credit Card,Yes,Yes,No phone service,Cable,No,No,No,No,No,No,20.35878989579134,816.07,,3,2,9.3,4.4,0
11976,61.0,Male,MI,Tier1,16.0,annual,Bank Transfer,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,63.77,1217.28,10.6,0,1,7.4,2.1,0
11977,59.0,Female,NC,Tier3,3.0,One Year,Bank Transfer,No,Yes,Yes,Fiber Optic,Yes,No,No,No,No,No internet,62.06,0.0,25.3,4,3,9.5,2.4,0
11978,33.0,Female,TX,Tier2,2.0,Month-to-Month,Electronic Check,No,Yes,Yes,DSL,Yes,No,Yes,No internet,No,No,20.72,8283.32466076944,119.8,4,1,10.0,5.0,1
11979,51.0,Male,GA,Tier2,4.0,One Year,Credit Card,No,Yes,No phone service,DSL,No internet,No,No,No internet,Yes,Yes,31.92,0.0,20.3,3,0,9.4,3.8,0
11980,30.0,M,NY,Tier3,33.0,One Year,Credit Card,No,Yes,No,DSL,No,No,No,No,No internet,Yes,22.77,791.69,,1,0,9.9,4.1,0
11981,24.0,male,CA,Tier3,29.0,One Year,Credit Card,Yes,Yes,No,Fiber Optic,No,No,Yes,No,No internet,Yes,31.06,805.05,59.4,2,0,3.8,3.0,0
11982,35.0,female,CA,Tier2,5.0,Two Year,Electronic Check,No,Yes,Yes,No,Yes,No internet,No,No,No,Yes,39.62,311.26,11.9,2,2,5.9,3.0,0
11983,57.0,Female,MI,Tier3,,Month-to-Month,Electronic Check,Yes,Yes,No phone service,DSL,No,No,Yes,Yes,No,Yes,46.1,2097.75,85.6,0,3,,1.5,1
11984,59.0,Male,TX,Tier2,7.0,Month-to-Month,Electronic Check,No,Yes,No phone service,DSL,Yes,No,No,No,Yes,Yes,41.26,439.96,20.9,3,0,6.2,3.0,1
11985,52.0,Female,OH,Tier2,37.0,One Year,Electronic Check,Yes,Yes,Yes,DSL,Yes,Yes,No,No internet,No,No internet,31.58,1178.62,73.2,4,0,9.0,4.4,0
11986,55.0,Male,PA,Tier1,16.0,monthly,Mailed Check,No,Yes,No,Fiber Optic,Yes,No,Yes,No,No internet,Yes,36.68,702.81,43.0,1,1,,3.1,0
11987,,Female,TX,Tier1,31.0,One Year,Bank Transfer,Yes,Yes,No phone service,No,Yes,No,Yes,Yes,No,No,27.1,731.54,140.8,1,2,6.5,5.0,0
11988,35.0,Male,FL,Tier3,11.0,monthly,Bank Transfer,Yes,Yes,Yes,Fiber Optic,No internet,No,No,Yes,Yes,Yes,56.21,716.82,85.0,0,0,9.5,3.1,0
11989,51.0,female,TX,Tier1,10.0,Two Year,Credit Card,Yes,Yes,Yes,Fiber Optic,No,No,No,Yes,No,No internet,59.37,580.2,,0,0,4.3,1.8,0
11990,57.0,Male,CA,Tier1,44.0,Two Year,Bank Transfer,Yes,Yes,No,DSL,No,Yes,No,Yes,No,No,32.14,1437.95,1.2,0,0,10.0,4.3,0
11991,56.0,M,NY,Tier3,1.0,Two Year,Mailed Check,Yes,Yes,Yes,Fiber Optic,No internet,No,Yes,No internet,No,Yes,67.46,160.21,17.9,2,1,8.5,4.7,0
11992,62.0,M,FL,Tier1,72.0,Two Year,Credit Card,No,Yes,No phone service,DSL,Yes,Yes,Yes,No,No internet,No internet,21.56,1590.98,49.5,1,4,10.0,2.7,0
11993,55.0,Female,MI,Tier1,25.0,Two Year,Bank Transfer,No,No,No,DSL,Yes,Yes,No,No,Yes,Yes,53.85,1267.19,6.8,0,1,6.2,4.6,0
11994,50.0,male,IL,Tier2,13.0,One Year,Credit Card,No,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,36.19,421.52,39.2,1,5,5.4,3.0,0
11995,61.0,Female,IL,Tier2,23.0,Month-to-Month,Bank Transfer,No,Yes,Yes,Fiber Optic,No internet,Yes,Yes,No internet,Yes,No internet,64.49,1377.5,36.8,3,1,9.9,4.9,0
11996,44.0,female,OH,Tier3,3.0,Month-to-Month,Bank Transfer,Yes,Yes,No,DSL,No,No,No,No internet,Yes,Yes,57.1,242.83,,1,3,7.3,4.5,1
11997,31.0,Female,MI,Tier2,17.0,Month-to-Month,Mailed Check,No,Yes,Yes,Fiber Optic,No,No internet,Yes,Yes,Yes,No,57.42,941.57,7.8,1,1,5.9,3.6,0
11998,42.0,female,GA,Tier2,72.0,Month-to-Month,Electronic Check,Yes,Yes,Yes,DSL,No,Yes,No,No,No,No internet,30.65,2161.92,4.4,2,2,7.2,4.5,1
11999,33.0,Female,NC,Tier3,6.0,Month-to-Month,Electronic Check,Yes,Yes,Yes,No,Yes,Yes,Yes,No internet,No internet,No,33.71,222.51,827.8,3,0,6.4,4.5,1
12000,34.0,F,OH,Tier2,30.0,Two Year,Electronic Check,No,Yes,No,No,Yes,No,No,No,No,No,36.55,1072.81,0.8,1,3,,5.0,0
12001,42.0,Female,IL,Tier2,13.0,One Year,Credit Card,Yes,Yes,No phone service,Fiber Optic,No,Yes,No internet,No,Yes,No,47.41,733.22,3.1,3,1,,3.5,0
12002,33.0,Female,NC,Tier3,25.0,Month-to-Month,Credit Card,Yes,Yes,No,DSL,No,No,Yes,No,No,No,43.73,1171.76,,0,1,7.1,1.8,0
12003,40.0,female,GA,Tier2,,Two Year,Electronic Check,No,Yes,No,Fiber Optic,Yes,Yes,No,Yes,No,No internet,56.09,352.74,4.3,1,0,2.8,2.8,0
12004,18.0,female,MI,Tier2,15.0,One Year,Bank Transfer,No,Yes,Yes,No,Yes,No internet,Yes,Yes,No,No,20.38,264.17,8.6,2,1,5.4,4.2,0
12005,48.0,Female,NC,Tier1,72.0,Month-to-Month,Electronic Check,No,Yes,No,DSL,No,Yes,No internet,No,No internet,No,24.55,6148.461545902967,55.7,2,1,6.4,3.0,0
12006,45.0,Male,MI,Tier2,5.0,Two Year,Bank Transfer,Yes,Yes,No,No,Yes,No internet,Yes,No internet,No internet,No,30.91,,41.3,2,0,6.7,2.9,0
12007,32.0,Female,GA,Tier1,24.0,Month-to-Month,Electronic Check,No,Yes,No,Fiber Optic,No,No internet,No,No,Yes,No,56.24,1228.14,,1,1,3.0,3.5,0
12008,54.0,Other,PA,Tier2,20.0,One Year,Credit Card,No,Yes,No,Cable,No,No,Yes,Yes,No internet,No internet,26.89,513.19,189.3,2,1,6.1,5.0,0
12009,59.0,male,FL,Tier3,19.0,Month-to-Month,Credit Card,No,Yes,No,No,No,No,Yes,No,No,Yes,32.65,603.22,4.8,1,2,6.8,2.5,0
12010,20.0,female,NC,Tier2,22.0,One Year,Credit Card,No,Yes,No phone service,DSL,No internet,Yes,No,No,No,Yes,37.25,969.05,26.1,0,1,5.6,1.6,0
12011,33.0,Male,NC,Tier1,16.0,Two Year,Electronic Check,Yes,Yes,No,Fiber Optic,No,Yes,No,Yes,No,No,48.99,741.86,18.5,1,4,6.9,5.0,0
12012,33.0,Female,MI,Tier3,1.0,Month-to-Month,Bank Transfer,Yes,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,51.76,100.0,5.4,3,2,,4.1,1
12013,30.0,Female,MI,Tier1,55.0,monthly,Credit Card,No,Yes,No,DSL,No,No,Yes,No,No,No internet,44.14,2557.8,23.5,1,0,,1.7,0
12014,57.0,female,NC,Tier3,42.0,Month-to-Month,Bank Transfer,No,Yes,No phone service,Fiber Optic,Yes,No internet,No,Yes,No,No,40.01,1588.16,46.5,4,1,3.5,3.1,1
12015,,Male,MI,Tier2,4.0,One Year,Bank Transfer,Yes,Yes,No phone service,No,No,No,No,No,No internet,Yes,47.34,217.3,48.3,2,1,,4.1,0
12016,41.0,female,NY,Tier1,12.0,Two Year,Credit Card,No,Yes,Yes,Cable,No,No,No,Yes,No internet,Yes,49.48,797.01,99.9,5,0,5.8,3.3,0
12017,18.0,Female,NY,tier1,35.0,Two Year,Mailed Check,Yes,Yes,No,DSL,No,No,No,No,Yes,No,39.24,1216.52,18.9,1,0,6.5,2.9,0
12018,54.0,Male,PA,Tier1,72.0,Month-to-Month,Bank Transfer,Yes,Yes,Yes,DSL,No,No internet,Yes,No,No internet,Yes,31.77,2226.76,4.4,3,2,7.1,3.6,0
12019,26.0,Male,PA,tier2,72.0,Month-to-Month,Mailed Check,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No internet,141.11389244620386,4547.45,2.5,2,1,,5.0,0
12020,45.0,Male,PA,Tier1,55.0,One Year,Bank Transfer,Yes,No,No,DSL,No,No internet,No internet,Yes,No internet,Yes,53.75,2992.68,10.1,1,2,7.5,3.3,0
12021,49.0,Female,IL,Tier1,4.0,Month-to-Month,Bank Transfer,Yes,Yes,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,26.74,122.7,2.6,1,0,6.0,2.9,0
12022,65.0,Male,IL,Tier1,59.0,One Year,Credit Card,No,Yes,No,No,Yes,Yes,No,Yes,No internet,No,43.55,2624.02,6.9,3,2,7.5,3.4,0
12023,25.0,Male,TX,Tier1,50.0,Two Year,Electronic Check,Yes,Yes,Yes,No,No,No internet,No,Yes,Yes,No,23.38,1295.1,3.4,1,0,8.1,2.9,0
12024,18.0,female,OH,Tier3,11.0,One Year,Mailed Check,Yes,Yes,No,No,Yes,No,No,Yes,No internet,Yes,22.08,248.3,7.5,3,1,9.4,1.7,0
12025,47.0,Male,FL,Tier3,12.0,Month-to-Month,Bank Transfer,no,No,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,No internet,42.77,505.82,291.5,1,1,10.0,3.4,0
12026,72.0,Male,NY,Tier3,14.0,One Year,Electronic Check,Yes,No,Yes,Fiber Optic,No,No internet,No,No,No internet,Yes,47.43,723.48,16.7,3,0,6.6,3.4,0
12027,63.0,Female,GA,Tier1,25.0,Two Year,Electronic Check,No,Yes,Yes,Fiber Optic,No,No internet,No internet,No,No internet,Yes,50.95,1472.74,212.4,0,0,5.9,2.8,0
12028,48.0,Female,FL,Tier2,7.0,One Year,Bank Transfer,No,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,37.62,323.34,37.6,2,1,4.5,2.7,0
12029,37.0,male,FL,Tier3,,One Year,Credit Card,No,Yes,No,No,No,No,No internet,Yes,No internet,No,23.86,127.74,7.9,2,1,8.1,3.1,0
12030,57.0,Female,GA,Tier2,,Month-to-Month,Electronic Check,No,Yes,Yes,DSL,No internet,No,No internet,Yes,No,Yes,33.38,0.0,16.7,0,0,7.0,5.0,0
12031,30.0,female,CA,Tier3,13.0,Month-to-Month,Electronic Check,yes,Yes,Yes,Fiber Optic,No,Yes,No,Yes,No internet,No,58.05,736.69,1.7,2,2,6.7,5.0,0
12032,52.0,Female,NC,Tier2,7.0,Month-to-Month,Bank Transfer,No,Yes,No phone service,Fiber Optic,No,No,Yes,Yes,Yes,No internet,42.1,173.33,12.2,1,3,4.5,4.4,0
12033,52.0,Male,OH,Tier1,34.0,One Year,Electronic Check,Yes,Yes,No phone service,DSL,No,No internet,Yes,Yes,No,No,37.77,1285.7,2.8,0,0,5.7,3.3,0
12034,60.0,Male,TX,Tier3,2.0,Month-to-Month,Credit Card,Yes,Yes,Yes,Fiber Optic,No internet,No,No,No,No,Yes,56.6,255.89,49.3,2,1,8.2,2.5,0
12035,85.0,Female,PA,Tier3,59.0,One Year,Bank Transfer,Yes,Yes,Yes,DSL,Yes,No,No,No internet,Yes,Yes,50.37,2842.65,10.5,2,1,8.8,3.2,0
12036,50.0,Female,GA,Tier3,54.0,One Year,Bank Transfer,No,Yes,No,Fiber Optic,No,Yes,No,No,No,Yes,48.5,2792.71,12.7,2,2,7.5,5.0,0
12037,37.0,male,IL,Tier1,57.0,One Year,Electronic Check,No,Yes,Yes,Fiber Optic,Yes,No,No,Yes,No,No internet,30.9,1760.84,10.7,1,2,7.2,4.2,0
12038,44.0,Female,PA,Tier1,32.0,Month-to-Month,Electronic Check,No,Yes,Yes,Fiber Optic,Yes,Yes,No internet,No,No internet,Yes,65.82,2195.52,77.3,1,1,9.6,4.3,0
12039,18.0,Female,MI,Tier2,2.0,Two Year,Credit Card,No,Yes,Yes,Cable,No internet,Yes,No,No,No,Yes,30.59,164.06,5.3,1,2,8.7,3.0,0
12040,34.0,Male,GA,Tier1,13.0,One Year,Bank Transfer,Yes,Yes,No phone service,DSL,Yes,No,No internet,No internet,Yes,No internet,33.19,631.02,4.8,2,2,8.7,3.9,0
12041,38.0,Male,PA,Tier1,3.0,Month-to-Month,Electronic Check,Yes,Yes,No phone service,Fiber Optic,No,No,No,No,Yes,No,60.5,239.61,33.6,3,1,5.4,4.3,1
12042,37.0,Female,NC,Tier3,72.0,Month-to-Month,Credit Card,Yes,Yes,No,No,No,No,Yes,No,Yes,Yes,51.49,3620.09,102.5,5,0,10.0,3.3,0
12043,47.0,Female,NC,Tier2,9.0,One Year,Bank Transfer,No,Yes,No,Fiber Optic,No,No internet,Yes,Yes,Yes,No internet,65.65,692.1,33.0,4,2,10.0,2.0,1
12044,32.0,Female,NC,Tier2,,Month-to-Month,Mailed Check,Yes,Yes,No,No,No,No,Yes,No,No,No,21.01,174.15,533.9,1,3,,3.3,0
12045,61.0,Male,PA,Tier1,36.0,Month-to-Month,Credit Card,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,Yes,No internet,Yes,64.73,,4.9,2,3,5.7,1.8,0
12046,45.0,Female,NC,tier1,60.0,Month-to-Month,Electronic Check,No,Yes,No,Fiber Optic,No,No internet,Yes,No,No,No,56.9,3355.94,0.8,1,0,5.2,4.2,0
12047,44.0,female,NY,Tier1,33.0,Month-to-Month,Electronic Check,Yes,No,No,No,Yes,Yes,Yes,No internet,No,Yes,39.33,1087.52,41.7,1,2,7.9,3.0,0
12048,40.0,Male,IL,Tier3,26.0,monthly,Electronic Check,No,Yes,No,No,No,No,No internet,No,Yes,No,27.26,877.16,16.0,2,2,7.5,4.2,1
12049,47.0,Female,TX,tier2,15.0,One Year,Electronic Check,Yes,Yes,Yes,No,No,Yes,No internet,No internet,No,No,36.35,678.16,40.7,5,1,6.5,3.5,0
12050,57.0,Other,GA,Tier3,22.0,One Year,Credit Card,No,Yes,Yes,DSL,Yes,No internet,Yes,No,No,No internet,25.82,613.14,72.6,7,0,4.9,5.0,0
12051,31.0,Male,FL,tier2,2.0,Two Year,Credit Card,Yes,Yes,No phone service,Fiber Optic,No,Yes,Yes,No,No,No,63.63,225.23,876.3306824991661,2,2,7.7,4.1,0
12052,35.0,Female,PA,Tier3,51.0,One Year,Electronic Check,Yes,No,Yes,DSL,Yes,No,No,No,No,No,41.26,2140.89,13.1,3,1,6.7,4.9,1
12053,40.0,Male,PA,Tier1,18.0,One Year,Bank Transfer,No,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,45.46,904.67,48.4,1,0,4.0,4.2,0
12054,24.0,Female,IL,Tier1,1.0,Month-to-Month,Credit Card,No,Yes,Yes,Fiber Optic,Yes,Yes,No,No,Yes,No,62.16,188.4,29.5,2,1,7.0,2.6,1
12055,32.0,Male,CA,Tier2,,One Year,Credit Card,Yes,Yes,Yes,Cable,Yes,No,No,Yes,Yes,Yes,43.17,,15.4,3,0,8.9,2.3,0
12056,37.0,F,OH,Tier1,16.0,Month-to-Month,Mailed Check,No,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,No internet,No,28.35,,60.8,2,1,7.7,4.5,0
12057,58.0,male,MI,Tier3,48.0,Month-to-Month,Credit Card,yes,Yes,Yes,No,Yes,No,No,Yes,Yes,No,30.55,1579.32,89.6,0,1,6.4,3.8,0
12058,48.0,female,GA,Tier1,46.0,Month-to-Month,Mailed Check,Yes,Yes,No,No,No internet,No internet,Yes,No,No,No,49.45,2215.65,0.9,1,0,10.0,2.4,0
12059,47.0,male,CA,Tier3,40.0,Month-to-Month,Electronic Check,No,Yes,Yes,DSL,No internet,No,No internet,No,Yes,Yes,54.63,6661.701181927013,213.5,2,1,5.6,3.3,0
12060,57.0,Female,MI,Tier2,1.0,Month-to-Month,Electronic Check,Yes,No,No,DSL,No,No,No,No,Yes,Yes,57.39,0.0,3.2,4,1,7.7,3.2,0
12061,42.0,Female,OH,Tier2,6.0,Month-to-Month,Credit Card,Yes,Yes,Yes,DSL,No,Yes,No internet,Yes,No,Yes,25.23,,49.1,2,3,6.0,4.8,0
12062,50.0,female,FL,tier2,,Two Year,Credit Card,Yes,Yes,Yes,Fiber Optic,No internet,Yes,Yes,No,No,Yes,38.42,1960.08,,3,1,7.2,3.3,0
12063,43.0,F,PA,Tier1,55.0,Month-to-Month,Electronic Check,Yes,Yes,No,DSL,No,No,Yes,Yes,No internet,Yes,24.09,1344.53,131.9,2,0,6.2,3.9,1
12064,48.0,Female,NC,Tier3,14.0,Two Year,Bank Transfer,Yes,Yes,No,Fiber Optic,Yes,No,No,No,No internet,No internet,58.06,736.2,59.2,1,2,9.5,3.2,0
12065,36.0,F,IL,Tier3,13.0,One Year,Electronic Check,Yes,Yes,No,DSL,No,No,No internet,No,No,No,25.22,465.04,48.6,1,0,7.6,2.8,0
12066,18.0,Female,GA,Tier1,4.0,One Year,Bank Transfer,Yes,Yes,Yes,DSL,Yes,No,No,No,No,No internet,32.3,,28.0,1,0,7.5,4.7,0
12067,42.0,Female,IL,Tier2,72.0,Month-to-Month,Credit Card,No,Yes,Yes,Fiber Optic,No,No internet,No,Yes,No internet,No,36.51,2683.98,9.0,1,1,6.2,3.0,1
12068,66.0,Female,TX,Tier2,5.0,Two Year,Bank Transfer,No,Yes,No,Fiber Optic,No,No,Yes,No,No,Yes,36.435411665185846,414.25,4.5,0,1,6.7,4.3,0
12069,58.0,Male,FL,Tier3,5.0,Month-to-Month,Credit Card,No,Yes,Yes,No,No,No,Yes,No,No,Yes,46.677937578288585,39.25,2.5,2,2,8.4,5.0,0
12070,59.0,Male,TX,Tier2,,One Year,Mailed Check,Yes,Yes,No,Cable,Yes,Yes,Yes,No internet,Yes,Yes,52.78,1352.99,7.9,4,0,8.5,4.0,0
12071,63.0,Male,OH,Tier2,6.0,One Year,Electronic Check,No,Yes,No,No,Yes,Yes,No,No,No,No,38.06,353.72,78.9,0,3,7.5,2.9,0
12072,46.0,Female,OH,Tier3,67.0,Month-to-Month,Mailed Check,Yes,Yes,No,DSL,No internet,No,No internet,No,Yes,Yes,46.05,3083.93,4.5,1,2,8.5,2.2,0
12073,47.0,Female,NY,Tier1,,Month-to-Month,Electronic Check,Yes,Yes,No,Fiber Optic,No,No,No,No,Yes,Yes,47.23,,,2,0,9.8,5.0,1
12074,35.0,Female,OH,Tier3,,Month-to-Month,Bank Transfer,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,No internet,38.04,0.0,4.3,3,0,,4.5,1
12075,40.0,Other,CA,Tier3,16.0,Two Year,Credit Card,No,Yes,Yes,DSL,No,Yes,No,No,No,Yes,33.5,641.42,15.7,0,1,3.3,4.2,0
12076,54.0,Female,CA,Tier3,16.0,Two Year,Bank Transfer,Yes,Yes,No,Fiber Optic,No,Yes,Yes,Yes,Yes,No,40.38,532.38,39.5,1,1,7.5,5.0,0
12077,63.0,Female,NC,Tier3,4.0,Two Year,Bank Transfer,Yes,Yes,No,Fiber Optic,No,Yes,No,No,Yes,Yes,61.11,242.25,93.7,1,3,10.0,4.9,1
12078,42.0,Male,PA,Tier2,16.0,Month-to-Month,Bank Transfer,No,Yes,Yes,DSL,Yes,No,Yes,No,No,No internet,32.68,646.37,1044.4394877009272,1,0,8.9,4.4,0
12079,38.0,Male,IL,tier2,12.0,Month-to-Month,Electronic Check,Yes,Yes,Yes,DSL,No,Yes,No,No,No,No,27.15424162936697,555.96,41.3,1,0,7.0,3.6,0
12080,45.0,male,PA,Tier2,53.0,Month-to-Month,Bank Transfer,Yes,Yes,Yes,Cable,No internet,Yes,No,Yes,Yes,No,47.44,2384.35,27.6,2,1,8.5,3.5,0
12081,,Female,PA,Tier2,,Two Year,Electronic Check,No,Yes,No,Fiber Optic,No,No,No,No,No,No internet,73.72958595445186,,13.8,3,2,6.4,5.0,0
12082,23.0,male,CA,Tier1,72.0,Month-to-Month,Electronic Check,Yes,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,35.98,2530.61,4.2,1,0,8.1,2.4,0
12083,18.0,Male,IL,tier2,23.0,Month-to-Month,Electronic Check,No,Yes,No phone service,No,Yes,No,Yes,No,No internet,No,35.58,936.31,38.9,3,1,8.5,4.6,0
12084,36.0,Female,NC,Tier3,3.0,Two Year,Credit Card,Yes,Yes,No,No,No internet,No,Yes,Yes,Yes,No internet,23.78,63.89,20.9,2,1,10.0,1.7,1
12085,26.0,Male,FL,Tier3,,One Year,Bank Transfer,Yes,Yes,No phone service,No,No,No,No,Yes,Yes,Yes,29.48,44.31,12.4,2,1,3.8,2.3,1
12086,37.0,Male,NY,Tier1,18.0,One Year,Electronic Check,Yes,Yes,No,Fiber Optic,No,No,Yes,Yes,No internet,Yes,30.67,600.24,23.9,2,0,4.7,3.5,0
12087,,Male,CA,Tier3,,Month-to-Month,Electronic Check,No,Yes,Yes,Fiber Optic,Yes,No,No internet,Yes,Yes,No,59.59,236.15,,2,1,6.2,5.0,0
12088,38.0,Male,TX,Tier3,8.0,One Year,Credit Card,Yes,Yes,Yes,Fiber Optic,No,No,No internet,No,Yes,No,40.6,354.7,1.6,3,1,,3.6,1
12089,66.0,Male,NY,Tier3,,Two Year,Mailed Check,No,Yes,No,Fiber Optic,Yes,No internet,Yes,Yes,Yes,No internet,45.75,173.48,8.9,2,2,9.0,3.3,0
12090,49.0,Male,FL,Tier1,25.0,One Year,Credit Card,No,Yes,No,No,No,Yes,No,Yes,No,Yes,44.19,,4.7,1,1,7.2,2.9,0
12091,49.0,Other,OH,Tier2,19.0,Month-to-Month,Bank Transfer,No,No,Yes,Fiber Optic,No,No,No,No internet,No,Yes,68.59,1258.86,5.2,3,0,3.2,4.7,0
12092,54.0,Male,PA,Tier1,1.0,Month-to-Month,Credit Card,Yes,Yes,No phone service,DSL,No,No,No,Yes,No,No,44.33,92.73,6.2,1,0,9.5,3.9,0
12093,27.0,Male,GA,Tier2,17.0,Month-to-Month,Bank Transfer,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,No,No,28.25,400.96,104.3,2,2,7.8,3.5,0
12094,60.0,Male,NC,Tier1,37.0,One Year,Mailed Check,Yes,Yes,Yes,Fiber Optic,No,No,Yes,Yes,No internet,Yes,40.84,,,3,0,,5.0,0
12095,43.0,Female,PA,Tier2,2.0,Month-to-Month,Credit Card,Yes,Yes,No,No,Yes,Yes,No,No,No,Yes,23.62,79.64,3.9,2,0,2.3,2.1,1
12096,55.0,Male,OH,Tier1,52.0,One Year,Credit Card,yes,Yes,No,DSL,No,Yes,Yes,No,No,Yes,24.04,1388.61,26.5,3,1,9.9,5.0,0
12097,28.0,M,FL,Tier1,20.0,One Year,Bank Transfer,no,Yes,Yes,Fiber Optic,Yes,No internet,No,No,Yes,No,33.35,710.76,38.2,2,1,6.6,2.1,0
